id,name,state,lat,lon,kind,population,population_known,has_market,has_coldstore
s5384484160,Nongtrai,,25.210562,91.60409,village,0,0,0,0
s5411122666,Thieddieng Nongrim,,25.294007,91.626148,hamlet,0,0,0,0
s5411122667,Phlangkynshi,,25.303402,91.520383,hamlet,0,0,0,0
s5411122878,Jynpiat,,25.303923,91.558189,hamlet,0,0,0,0
s5411122879,Domskong,,25.301132,91.558986,hamlet,0,0,0,0
s5411122880,Mawkaphan,,25.300245,91.567676,hamlet,0,0,0,0
s5465498650,Thieddieng Nongthymmai,,25.298736,91.624077,hamlet,0,0,0,0
s5465498829,Kynshluid,,25.281561,91.602564,hamlet,0,0,0,0
s5465498830,Nongshluid,,25.278178,91.60994,hamlet,0,0,0,0
s5465546931,Laitryngew,,25.327658,91.73378,village,0,0,0,0
s5789836397,Mawlasnai,,25.730671,92.141175,village,0,0,0,0
s6191064769,Shnongpdeng,,25.207586,92.00884,hamlet,0,0,0,0
s6203746159,Zingmaham,,25.206892,91.900232,hamlet,0,0,0,0
s6250024029,Ingsaw,,25.824211,92.139265,village,0,0,0,0
s6253407673,Umlatodh,,25.19733,92.277088,hamlet,0,0,0,0
s6253407686,Lakadong,,25.186845,92.266874,hamlet,0,0,0,0
s6253407687,Umlynsha,,25.207582,92.264857,hamlet,0,0,0,0
s6253407688,Posadwar,,25.148373,92.209947,hamlet,0,0,0,0
s6253407689,Kharkhana,,25.158959,92.209883,hamlet,0,0,0,0
s6253407690,Borghat,,25.160978,92.228143,hamlet,0,0,0,0
s6253407691,Lama,,25.168824,92.240331,hamlet,0,0,0,0
s6253408770,Bataw,,25.23042,92.243893,village,0,0,0,0
s6253841484,Lummarjai,,25.534077,92.206085,village,0,0,0,0
s6253841710,Mupliang,,25.545655,92.205167,village,0,0,0,0
s6253845460,Raliang,,25.498901,92.393544,village,0,0,0,0
s6255618606,Nongkrem,,25.497052,91.880422,village,0,0,0,0
s6255619980,Lyngshing,,25.390763,91.99021,hamlet,0,0,0,0
s6255621436,Nongjrong,,25.478912,92.090288,village,0,0,0,0
s6255622148,Mawsna,,25.447944,92.082,hamlet,0,0,0,0
s6255622177,Thodong,,25.512289,91.95754,village,0,0,0,0
s6255623311,Khliehasem,,25.375855,92.033962,hamlet,0,0,0,0
s6255623378,Mawsna,,25.361749,92.020369,hamlet,0,0,0,0
s6255623671,Nohron,,25.33976,92.025046,hamlet,0,0,0,0
s6255623672,Nongryngkoh,,25.323027,92.01229,hamlet,0,0,0,0
s6255624287,Syangkhnai,,25.358919,92.085772,village,0,0,0,0
s6255680069,Thynroit,,25.494524,91.971069,village,0,0,0,0
s6255680215,Mawber,,25.516418,92.005466,hamlet,0,0,0,0
s6255778045,Laitlyngkot,,25.44676,91.839837,village,0,0,0,0
s6255781605,Umlympung,,25.473614,91.817025,hamlet,0,0,0,0
s6286817795,Byrnihat,,26.054335,91.86965,town,0,0,0,0
s7162274352,Jirang,,25.935007,91.578898,village,0,0,0,0
s7162274353,Mawphanlur,,25.54612,91.453221,village,189,1,0,0
s7162274355,Laitkroh,,25.449824,91.799741,village,0,0,0,0
s7162321057,Zikzak,,25.406803,89.860139,village,0,0,0,0
s7162321058,Dalu,,25.314585,90.120335,village,0,0,0,0
s7162321059,Gasuapara,,25.228935,90.333914,hamlet,0,0,0,0
s7162321063,Kharkutta,,25.923718,90.897124,village,0,0,0,0
s7162349311,Gambegre,,25.46602,90.139132,village,0,0,0,0
s7698287402,Nongnah,,25.268057,91.322169,village,0,0,0,0
s7838378983,Umkhoi,,25.428923,91.957017,hamlet,0,0,0,0
s8325386818,Shangpung,,25.479847,92.356723,village,0,0,0,0
s8792007305,Synnei,,25.264942,91.607232,hamlet,0,0,0,0
s8792575637,Phlangwanbroi,,25.253338,91.499335,village,0,0,0,0
s8792583777,Tlongpleng,,25.243828,91.443696,hamlet,0,0,0,0
s8792583778,Mawpen,,25.231506,91.4377,village,0,0,0,0
s8792619686,Rangweng,,25.23344,91.425619,hamlet,0,0,0,0
s8792619687,Kynrang,,25.235089,91.420428,hamlet,0,0,0,0
s8792619693,Pomblang,,25.232417,91.372086,hamlet,0,0,0,0
s8792655595,Ladmawlongbah,,25.202781,91.279126,hamlet,0,0,0,0
s8794012568,Kenmynsaw,,25.310432,91.559828,village,0,0,0,0
s8794012569,Kenbah,,25.308445,91.557071,village,0,0,0,0
s8898472255,Umtyllun,,25.228576,91.563844,hamlet,0,0,0,0
s8898472256,Mawtepïew,,25.227798,91.56076,village,0,0,0,0
s8898472257,Mawlongbna,,25.231703,91.561702,village,0,0,0,0
s8898472258,Lawbah,,25.232904,91.564667,village,0,0,0,0
s8907279921,Mawspong,,25.366785,91.630783,hamlet,0,0,0,0
s8907279923,Kyrphei,,25.395656,91.654672,hamlet,0,0,0,0
s8907279924,Rampna,,25.399879,91.654384,hamlet,0,0,0,0
s9186667385,Pongkung,,25.386794,91.583252,village,0,0,0,0
s10570216797,Meiong,,25.300247,91.831943,hamlet,0,0,0,0
s10570230615,Lyngshing,,25.389331,91.989407,hamlet,0,0,0,0
s10570239687,Umpdem,,25.40372,91.919872,hamlet,0,0,0,0
s10570246159,Shanghang,,25.421962,92.091947,hamlet,0,0,0,0
s10570246901,Mawlam,,25.251261,91.831573,hamlet,0,0,0,0
s10570246902,Khwad,,25.388838,91.971599,hamlet,0,0,0,0
s10570248059,Mawlyngngot,,25.406566,91.938452,hamlet,0,0,0,0
s10570248227,Mawdatap,,25.358351,92.084687,hamlet,0,0,0,0
s10570248754,Laitsophie,,25.307305,91.909853,village,0,0,0,0
s10570249434,Sohmynting,,25.442552,92.139993,village,0,0,0,0
s10570249800,Kongthong,,25.328969,91.822014,village,0,0,0,0
s10570251658,Rangphlang,,25.426438,91.903877,hamlet,0,0,0,0
s10570251660,Wahkhen,,25.346735,91.850201,hamlet,0,0,0,0
s10570253258,Sder,,25.284522,91.827508,hamlet,0,0,0,0
s10570253259,Mawmang,,25.315211,91.824715,hamlet,0,0,0,0
s10570254229,Jatah,,25.409128,92.049654,hamlet,0,0,0,0
s10570254230,Nongkwai,,25.312962,91.976509,hamlet,0,0,0,0
s10570254316,Ryngngi,,25.381555,91.952244,hamlet,0,0,0,0
s10709887836,Upper Sohra,,25.283719,91.720395,suburb,0,0,0,0
s10709921608,Kutmadan,,25.252214,91.753271,village,0,0,0,0
s10709921609,Suktia,,25.224465,91.797573,village,0,0,0,0
s10725655745,Lad Sohbar,,25.209198,91.743217,hamlet,0,0,0,0
s10725655747,Lad Ryngud,,25.221905,91.742889,village,0,0,0,0
s10725662331,Nohkalikai,,25.283668,91.715541,village,0,0,0,0
s10958222661,Mawsynram Dongrum,,25.297097,91.581125,suburb,0,0,0,0
s10958222662,Mawsynram Dongniang,,25.299466,91.584238,suburb,0,0,0,0
s10958222663,Mawsynram Dongshiling,,25.299615,91.579829,suburb,0,0,0,0
s11763920596,Emangre,,25.333454,90.571264,village,329,1,0,0
s12195541209,Latyrke,,25.342009,92.459199,hamlet,0,0,0,0
s12195541210,Shnongrim,,25.350425,92.518702,hamlet,0,0,0,0
s12195541211,Molasngi,,25.366364,92.535503,hamlet,0,0,0,0
s12195541213,Lāmarsiāng,,25.36014,92.486708,hamlet,0,0,0,0
s12195541214,Lāmarsiāng,,25.357367,92.484852,hamlet,0,0,0,0
s12243694657,Tolegre,,25.384629,90.603573,village,0,0,0,0
s12279692850,Miklipārā,,25.045512,92.427116,hamlet,0,0,0,0
s12450410523,Mawtangor,,25.392168,91.577096,village,0,0,0,0
s12462563220,Pombut,,25.490389,91.805876,village,0,0,0,0
s12465317247,Umsaw Myllium,,25.506994,91.856517,village,0,0,0,0
s12875788253,Jemānāi,,25.972581,92.02422,hamlet,0,0,0,0
s12875788254,Bleshāh,,25.981165,92.00846,hamlet,0,0,0,0
s12875788255,Bleshāh,,25.980374,92.006807,hamlet,0,0,0,0
s12875788256,Umden,,25.964025,91.990414,village,0,0,0,0
s12875788257,Nepāli Khunti,,25.947452,92.034681,hamlet,0,0,0,0
s12875788258,Māwlong,,25.95245,92.037385,hamlet,0,0,0,0
s12875788259,Umkon,,25.961479,92.019339,hamlet,0,0,0,0
s12875788260,Sohkhār,,25.960784,92.009897,hamlet,0,0,0,0
s13550836663,Sakwa,,25.203005,92.459024,village,0,0,0,0
s13550983409,Muallian,,25.198334,92.491837,village,0,0,0,0
s13568394638,Tlangmoi,,25.237621,92.488865,village,0,0,0,0
s13568394643,Tangnub,,25.303026,92.49984,village,0,0,0,0
s13568394644,Lelad,,25.310007,92.49557,village,0,0,0,0
s13568394653,Tongseng,,25.32598,92.501428,village,0,0,0,0
s13568394662,Umlawang,,25.346348,92.448884,village,0,0,0,0
s13572972983,Thlang Moi,,25.236517,92.488098,village,0,0,0,0
s245702605,Lomasu,,22.103858,92.848105,village,5000,1,0,0
s245704276,Bunglang,,22.355432,92.758122,village,5000,1,0,0
s245704318,Damdep,,22.294733,92.606624,village,0,0,0,0
s245704838,Fursuril,,22.385109,92.610623,village,0,0,0,0
s245705252,Lawngtlai,,22.528037,92.898086,town,0,0,0,0
s245705514,Amobyu,,22.434749,92.964433,village,0,0,0,0
s245706849,Thingeal,,22.492193,92.72583,village,5000,1,0,0
s245708693,Sangau,,22.738672,93.049585,village,0,0,0,0
s245710288,Lunglei,,22.893169,92.747039,town,47137,1,0,0
s245710527,Demagiri,,22.913789,92.447282,village,0,0,0,0
s245710577,Lungsen,,23.055599,92.70151,village,0,0,0,0
s245710645,Thingsei,,22.9261,93.1034,village,5000,1,0,0
s245711650,Farkawn,,23.079132,93.294704,village,0,0,0,0
s245711703,Holangchari,,23.111822,92.507096,village,0,0,0,0
s245711806,Lungchem,,23.126271,92.687146,village,0,0,0,0
s245711908,Vaphai,,23.148073,93.325372,village,0,0,0,0
s245712520,Lungdar,,23.212756,93.084297,village,0,0,0,0
s245712869,Leitham,,23.242843,93.270566,village,0,0,0,0
s245712879,Thenzawl,,23.281292,92.775339,town,0,0,0,0
s245713318,Laisawrai,,23.265857,92.475477,village,0,0,0,0
s245713805,Sabual,,23.460445,92.597432,village,0,0,0,0
s245714304,Champhai,,23.478718,93.319888,town,0,0,0,0
s245714375,Phuldungsei,,23.474522,92.42007,village,0,0,0,0
s245714410,N. Kawbung,,23.544397,93.311187,village,0,0,0,0
s245715530,Phalleng,,23.698093,92.48925,village,0,0,0,0
s245715707,Serkmun,,23.75676,92.356817,village,0,0,0,0
s245717775,Phullen,,23.848709,93.044963,village,0,0,0,0
s245718266,Twakzawl,,23.953634,92.776628,village,0,0,0,0
s245720464,Thingsat,,24.22935,92.955161,village,0,0,0,0
s245720768,Bikhawatlir,,24.289187,92.695503,village,5000,1,0,0
s245722057,Chhimluang,,24.3876,92.717559,village,5000,1,0,0
s856728488,Bualpui,,24.074685,92.673982,village,5000,1,0,0
s1795712165,Zyhno,,22.266643,93.044487,village,0,0,0,0
s1848820961,Phura,,22.233764,92.908469,village,0,0,0,0
s1848820962,Ahmypi,,22.218829,93.028741,village,0,0,0,0
s2017884064,Sairang,,23.810344,92.652259,town,0,0,0,0
s2083635814,Bualpul,,22.550412,93.035085,village,0,0,0,0
s2083635815,Chumkum,,22.81784,92.56188,village,0,0,0,0
s2083635817,Marpeta,,23.267422,92.403524,village,0,0,0,0
s2083635818,Mauzam,,23.184429,92.372056,village,0,0,0,0
s2083635820,Thanlum,,23.19918,92.585437,village,0,0,0,0
s2083680071,Baktawng,,23.536131,92.846307,village,0,0,0,0
s2083680073,Lallen,,23.654638,92.606556,village,0,0,0,0
s2083680074,Neihbawi,,23.932485,92.714896,village,5000,1,0,0
s2084596890,Vaitin,,24.224508,92.976832,village,0,0,0,0
s2084596946,Tinghmun,,24.316313,92.989417,hamlet,0,0,0,0
s2135982229,Zokhawthar,,23.36595,93.383898,town,0,0,0,0
s2135988032,Bulfekzawl,,23.317407,93.365124,village,0,0,0,0
s2455229369,Darlawn,,24.017343,92.928702,village,0,0,0,0
s2455229535,Sesawng,,23.750199,92.853592,village,0,0,0,0
s2455262478,Ratn,,24.10942,92.922235,village,0,0,0,0
s2455486911,New Vervek,,24.185378,92.945523,hamlet,0,0,0,0
s2491833516,Kolasib,,24.226466,92.677349,town,19008,1,0,0
s2501070214,Ngopa,,23.88505,93.21119,village,0,0,0,0
s2501374379,Kawlkulk,,23.618414,93.082769,village,0,0,0,0
s2501392970,Sachal,,23.692999,92.965428,village,10966,1,0,0
s2518720215,Bymari,,22.107311,92.871729,village,0,0,0,0
s2518720479,Tokalo,,22.173402,92.889947,village,0,0,0,0
s2518720637,Kawrthingdeng,,22.315965,92.792696,village,0,0,0,0
s2518804531,Lopu,,22.069495,92.911723,village,0,0,0,0
s2518842117,Kiasie,,22.243005,92.924409,village,0,0,0,0
s3158801851,Mawhro,,22.237316,93.10299,village,0,0,0,0
s3158802298,Chakhei,,22.292233,93.139017,village,0,0,0,0
s3158802307,Chheihlu,,22.294468,93.080658,village,0,0,0,0
s3158802416,Siata,,22.342078,93.150848,village,0,0,0,0
s3158802941,Theiri,,22.368402,93.038957,village,0,0,0,0
s3885088826,Vanbawng,,24.041186,93.049811,village,0,0,0,0
s3885089326,N. Khawlek,,24.067804,93.020465,village,0,0,0,0
s3885106214,Buhban,,23.815372,92.96076,village,0,0,0,0
s5232413103,Vairengte,,24.495662,92.760487,town,0,0,0,0
s5380417193,Hmunnuam,,22.417813,92.74538,village,0,0,0,0
s5380417201,Parva,,22.085004,92.646246,village,0,0,0,0
s5380417370,Hmawngbu,,22.162785,92.806545,village,0,0,0,0
s5380417421,Ngenpuitlang,,22.295063,92.777674,village,0,0,0,0
s5380417435,Hmunlai,,22.587485,92.672188,village,0,0,0,0
s5702255825,Kelkang,,23.40369,93.318839,village,0,0,0,0
s5822801358,Zawsei,,23.1695,93.202429,village,0,0,0,0
s6188504443,Tiabung,,22.907487,92.468898,village,0,0,0,0
s6202256842,Durtlang,,23.781624,92.727597,village,0,0,0,0
s6202381605,Serkawn,,22.907828,92.758507,village,0,0,0,0
s6202382789,Saza,,22.977004,92.726068,village,0,0,0,0
s6205513687,Murlen,,23.6596,93.284826,village,0,0,0,0
s6205920888,Ngur,,23.538465,93.373704,village,0,0,0,0
s6205920998,Vapar,,23.619499,93.349628,village,0,0,0,0
s6205920999,Rapung,,23.683212,93.201957,village,0,0,0,0
s6205921914,Tuapui,,23.588426,93.243782,village,0,0,0,0
s6205938165,Tualcheng,,23.724609,93.303569,village,0,0,0,0
s6206020924,Lamzawl,,23.817655,93.20561,village,0,0,0,0
s6206079133,Selam,,23.804252,93.292379,village,0,0,0,0
s6206079134,Luagphunllan,,23.757735,93.305286,village,0,0,0,0
s6206079135,Pamcheng,,23.725969,93.237528,village,0,0,0,0
s6206079140,Kawlbem,,23.87115,93.307004,village,0,0,0,0
s6206207760,Silsuri,,23.381569,92.365247,village,0,0,0,0
s6206323710,Rawpui,,23.146575,92.897987,village,0,0,0,0
s6206323711,Bungtlang,,23.188353,92.899881,village,0,0,0,0
s6207231256,Maite,,23.52126,92.993817,village,0,0,0,0
s6207231388,Hmuntha,,23.492581,92.940731,village,0,0,0,0
s6207231389,Hualtu,,23.528737,92.915969,village,0,0,0,0
s6207231390,Lenchim,,23.598953,92.93129,village,0,0,0,0
s6207231391,Tawizo,,23.561733,92.957822,village,0,0,0,0
s6207231392,Mualpheng,,23.609767,92.975428,village,0,0,0,0
s6208692951,Darngawn,,23.344014,92.529312,village,0,0,0,0
s6208778433,Tieu,,23.205206,92.534409,village,0,0,0,0
s6210677028,Tialdawngl,,22.602839,93.097544,village,0,0,0,0
s6210677029,Archhuang,,22.632164,93.07887,village,0,0,0,0
s6210677032,Sentetfiang,,22.713262,93.049092,village,0,0,0,0
s6210677033,Thaltlang,,22.692398,93.061742,village,0,0,0,0
s6210677034,Cheural,,22.711312,93.014261,village,0,0,0,0
s6210677035,Rawlbuk,,22.674758,92.997336,village,0,0,0,0
s6210677036,S. Lungpher,,22.61927,93.009685,village,0,0,0,0
s6210677037,Siachangkawn,,22.600798,93.025414,village,0,0,0,0
s6210677038,Vawnbuk,,22.595509,93.077631,village,0,0,0,0
s6210831107,Khawmawi,,22.504459,92.772857,village,0,0,0,0
s6239245721,Khaikhy,,22.018081,92.926547,village,0,0,0,0
s6512763291,Iana,,22.378281,93.161268,village,0,0,0,0
s6512796825,Siatlai,,22.265641,93.033309,village,0,0,0,0
s6586137905,Tipa 'B',,22.309681,92.999592,village,0,0,0,0
s6586155061,New Laty,,22.377835,92.921668,village,0,0,0,0
s6586159894,Maisa,,22.284486,92.916386,village,0,0,0,0
s6586176715,Miepu,,22.169971,92.923369,village,0,0,0,0
s6586180775,Riasika,,22.530781,92.947965,village,0,0,0,0
s6586189285,Tipi Ferry,,22.515418,92.937907,village,0,0,0,0
s6586189768,Lobo,,22.471475,93.102256,village,0,0,0,0
s6586194632,No-aotlah III,,22.461944,93.051143,village,0,0,0,0
s6586196583,Tisopi,,22.555162,92.99882,village,0,0,0,0
s6586199424,Chhaolo,,22.440204,93.100024,village,0,0,0,0
s6586201638,Thiahra,,22.597105,92.971545,village,0,0,0,0
s6586208174,Siasi,,22.278738,93.189889,village,0,0,0,0
s6588373707,Hruitezawl,,22.244642,92.831027,village,0,0,0,0
s6588409248,Rulkual,,22.394343,92.877241,village,0,0,0,0
s6588411341,Sabualtlang,,22.118225,92.808571,village,0,0,0,0
s6588417781,Vanhne R,,22.406378,92.89922,village,0,0,0,0
s6588443125,Saizaw East,,22.365448,92.832502,village,0,0,0,0
s6590383612,Lodaw,,22.27555,92.838029,village,0,0,0,0
s6590409226,Tuidang,,22.254375,92.828461,village,0,0,0,0
s6595802081,Kaki,,22.133789,92.842254,village,0,0,0,0
s6824936286,Reiek,,23.699295,92.606936,village,0,0,0,0
s6824937385,Zawlnuam,,24.13289,92.332449,village,0,0,0,0
s6826316787,Khawbung,,23.171709,93.220131,town,0,0,0,0
s6827118489,Hnahthial,,22.966568,92.928538,town,0,0,0,0
s7047092741,Supha,,22.120607,92.922911,village,0,0,0,0
s7162161882,West Bunghmun,,23.182066,92.488875,village,0,0,0,0
s7162161883,Lungsen,,22.878765,92.586958,village,0,0,0,0
s7162182743,Thingsulthliah,,23.690571,92.860351,village,0,0,0,0
s7379321416,Hmunpui,,23.86136,92.581326,village,0,0,0,0
s9846000394,Mualvum,,24.021851,92.665221,village,0,0,0,0
s9917457945,Tiangsam,,23.461357,93.3601,village,0,0,0,0
s9917468717,Mualkawi,,23.42092,93.333106,village,0,0,0,0
s9917744605,Bulungsury,,22.864164,92.480142,hamlet,0,0,0,0
s9917764822,Hortoki,,24.06261,92.595777,village,0,0,0,0
s9917804358,Tungasora,,22.658695,92.537579,hamlet,0,0,0,0
s10095674124,Lungzarhtum,,22.52419,93.032573,village,0,0,0,0
s10095757591,Saihatlangkawn,,22.496233,92.996371,village,0,0,0,0
s12249036273,Tuirini,,23.848221,92.829977,hamlet,0,0,0,0
s12249233747,Saipum,,24.355649,92.881148,hamlet,0,0,0,0
s12249233748,Saipum,,24.353196,92.84923,hamlet,0,0,0,0
s12256431687,Mauchar,,24.353797,92.920765,hamlet,0,0,0,0
s12256449181,Sakawrdai,,24.227692,92.953928,village,0,0,0,0
s12256461760,Thingsat,,24.197782,92.940307,hamlet,0,0,0,0
s12256464970,Darlawn,,24.284526,92.947022,hamlet,0,0,0,0
s12256464976,Palsang,,24.284951,92.914217,hamlet,0,0,0,0
s12269716838,Buchhang,,24.33564,92.657683,hamlet,0,0,0,0
s12272115214,Rasdhali,,24.147243,92.569599,hamlet,0,0,0,0
s12272115216,Meidum,,24.175536,92.571791,hamlet,0,0,0,0
s12434558865,Rengdil,,24.06594,92.387783,hamlet,0,0,0,0
s12811469927,Lungpho,,23.381222,93.001459,village,0,0,0,0
s12872853039,Longpuighat,,22.361327,92.638542,town,0,0,0,0
s13005440749,Khawlian,,23.996011,93.126955,village,0,0,0,0
s13005440783,Tangnuam,,24.01796,93.131936,village,0,0,0,0
s13005444801,New Serchhip,,23.333337,92.855204,village,0,0,0,0
s245732146,Tening,,25.349896,93.598218,village,0,0,0,0
s245736456,Khonoma,,25.65429,94.022013,village,0,0,0,0
s245736606,Phek,,25.709834,94.463343,town,0,0,0,0
s245741532,Shamator Town,,26.071415,94.874522,town,0,0,0,0
s245745090,Sanis,,26.205933,94.201778,village,0,0,0,0
s245750654,Changtongya,,26.534864,94.679741,town,7532,1,0,0
s830367831,Chare,,26.303671,94.614812,village,0,0,0,0
s1431554634,Merima,,25.713488,94.090521,suburb,0,0,0,0
s1676893235,Longleng,,26.488885,94.813153,town,0,0,0,0
s2084899505,Ngwalwa,,25.66114,93.78705,village,0,0,0,0
s2084956629,Chozuba,,25.736256,94.331671,village,0,0,0,0
s2084973726,Longching,,26.515488,94.934204,village,0,0,0,0
s2084973729,Wazeho,,25.664585,94.719524,village,0,0,0,0
s2084973884,Salomi,,25.793556,94.892798,village,0,0,0,0
s2455740979,Tseminyu,,25.923015,94.222351,village,0,0,0,0
s2459266817,Kiphire,,25.88673,94.786349,town,0,0,0,0
s2682295768,Yimyu,,26.333527,94.500538,suburb,0,0,0,0
s2682789681,Changki,,26.421844,94.388936,village,0,0,0,0
s2717284577,Yisemyong,,26.393753,94.595244,village,0,0,0,0
s2717326100,Mongsenyimti,,26.427115,94.6202,village,0,0,0,0
s2717339767,Mongsenyimti Compound,,26.426019,94.615715,village,0,0,0,0
s2719492929,Japu,,26.505276,94.411181,village,0,0,0,0
s2720295490,Ungma,,26.296976,94.504503,village,0,0,0,0
s2720296299,Alichen,,26.271292,94.455345,town,0,0,0,0
s2720307180,Kubza,,26.325806,94.448327,village,0,0,0,0
s2720307181,Mangmetong,,26.294189,94.40166,village,0,0,0,0
s2725104185,Mokokchung Village,,26.326827,94.533383,village,0,0,0,0
s3253385745,Zunheboto,,26.015029,94.528873,town,22633,1,0,0
s3613137018,Kohima,,25.661876,94.101916,city,115283,1,0,0
s3834459648,Longkhim,,26.219189,94.677598,village,0,0,0,0
s3901517090,Peren,,25.540353,93.735064,town,0,0,0,0
s3925317113,Mezoma,,25.672995,94.017968,village,2177,1,0,0
s4100970859,Khar,,26.468805,94.466112,village,0,0,0,0
s4260263035,Baghty,,26.251368,94.197454,village,0,0,0,0
s4269670653,Bandhari,,26.286416,94.121372,village,0,0,0,0
s4273504145,Barjan,,26.781837,94.832338,village,0,0,0,0
s4315550898,Chui,,26.69297,95.018793,village,0,0,0,0
s4514882420,Khuokhi Dolong,,25.768769,93.807608,village,0,0,0,0
s5757542021,Mezo Basa,,25.681508,94.033053,village,0,0,0,0
s5757543119,Sechuma,,25.694731,94.033583,village,0,0,0,0
s5757552042,Jotsoma,,25.674192,94.062384,village,0,0,0,0
s5763175304,Sirhi Angami,,25.726566,93.881245,village,0,0,0,0
s5763183353,Medziphema,,25.760326,93.883122,town,0,0,0,0
s5870291398,Impai,,25.416498,93.717488,village,0,0,0,0
s5938675294,Besumpuikam,,25.692227,93.539561,village,0,0,0,0
s5951766963,Lozaphohemi,,25.634821,94.486435,village,0,0,0,0
s5951964665,Hungphoi,,26.780346,95.020173,village,0,0,0,0
s5951965122,Wangla,,26.807197,95.00513,village,0,0,0,0
s6148448564,Tzudikong,,26.71602,94.635479,suburb,0,0,0,0
s6151697397,Yimpang,,26.284758,94.986527,village,0,0,0,0
s6151697399,Pesao,,26.403479,95.047703,village,0,0,0,0
s6151697401,Monyakshu,,26.440297,95.030279,village,0,0,0,0
s6151697404,Totokshinkhu,,26.645541,95.028241,village,0,0,0,0
s6151697408,Tanhai,,26.735196,94.943239,village,0,0,0,0
s6151697409,Leangha,,26.713414,94.986506,village,0,0,0,0
s6151697419,Wangti,,26.512794,95.073141,village,0,0,0,0
s6151697428,Longshen,,26.693095,95.075769,village,0,0,0,0
s6151698438,Tang,,26.704922,95.119307,village,0,0,0,0
s6244035401,Sailhim,,25.428916,93.645337,village,0,0,0,0
s6244035402,Tesenmi,,25.468134,93.666603,village,0,0,0,0
s6244035745,Mechangbung,,25.332225,93.524004,hamlet,0,0,0,0
s6244035746,Insung,,25.330116,93.55014,village,0,0,0,0
s6257013736,Ntu,,25.26877,93.610296,village,0,0,0,0
s6284526881,Phezhu,,25.666536,94.07567,village,0,0,0,0
s6286190569,Lerie,,25.652262,94.108608,suburb,0,0,0,0
s6286331613,Kezo Town,,25.642793,94.199803,village,0,0,0,0
s6286331614,Chedema,,25.681524,94.145343,village,0,0,0,0
s6286587448,High School Colony,,25.694751,94.09687,suburb,0,0,0,0
s6286587449,Bayavü,,25.686639,94.105689,suburb,0,0,0,0
s6286587450,Porter Lane,,25.655227,94.099787,suburb,0,0,0,0
s6286587451,Hospital Colony,,25.67048,94.095432,suburb,0,0,0,0
s6286587452,PWD Colony,,25.663422,94.103737,suburb,0,0,0,0
s6286587454,Daklane,,25.671739,94.10599,suburb,0,0,0,0
s6286587460,Midland Colony,,25.666188,94.104252,suburb,0,0,0,0
s6286587461,AG Colony,,25.656498,94.108028,suburb,0,0,0,0
s6286587462,Chandmari,,25.661372,94.104788,suburb,0,0,0,0
s6286587463,Minister Hill,,25.650463,94.099231,suburb,0,0,0,0
s6818305739,Angphang,,26.499391,94.981409,town,0,0,0,0
s6818305779,Aboi,,26.602841,94.965563,town,0,0,0,0
s6818318518,Chen,,26.580852,95.078473,village,0,0,0,0
s6818321786,Phomching,,26.689011,95.183508,village,0,0,0,0
s6818321787,Shangnyu,,26.770978,95.136022,town,0,0,0,0
s6818978587,Yongam,,26.551603,94.849278,village,0,0,0,0
s6818978588,Niam,,26.595195,94.859197,village,0,0,0,0
s6818978589,Tangha,,26.60357,94.770802,village,0,0,0,0
s6818978590,Yongya,,26.593727,94.810767,village,0,0,0,0
s6818979588,Pongo,,26.483519,94.866857,village,0,0,0,0
s6818979589,Sakchi,,26.406659,94.867909,village,0,0,0,0
s6818979590,Yaong,,26.513745,94.735064,village,0,0,0,0
s6818979591,Kangching,,26.645339,94.71748,village,0,0,0,0
s6818979687,Yongphao,,26.450797,94.862534,village,0,0,0,0
s6818979688,Orangkong,,26.506371,94.80021,village,0,0,0,0
s6818979689,Yachem,,26.520542,94.72352,village,0,0,0,0
s6818979691,Bora Namsang,,26.722537,94.797474,town,0,0,0,0
s6819061578,Noksen,,26.367956,94.722866,village,0,0,0,0
s6819068386,Chessore,,26.08238,94.734657,town,0,0,0,0
s6819100585,Patsho,,26.111102,94.931703,village,0,0,0,0
s6819105785,Thonoknyu Town,,25.988543,94.907327,town,0,0,0,0
s6819152693,Amahator,,25.941754,94.746947,village,0,0,0,0
s6819152799,Kiusam,,25.907023,94.915524,village,0,0,0,0
s6819153988,Seyochung,,25.925088,94.644299,village,0,0,0,0
s6819154386,Pungro,,25.813838,94.845786,town,0,0,0,0
s6819934390,Khuza,,25.77547,94.472208,village,0,0,0,0
s6819961591,Zapami,,25.535394,94.246216,village,0,0,0,0
s6819961685,Chozuba,,25.717681,94.316704,village,0,0,0,0
s6819961692,Khezhakeno,,25.513901,94.20786,village,0,0,0,0
s6819961694,Sakraba,,25.616366,94.361534,village,0,0,0,0
s6819961695,Phokhungri,,25.603025,94.835207,village,0,0,0,0
s6819961696,Phor,,25.737572,94.774332,village,0,0,0,0
s6819961697,Sekruzu,,25.785788,94.415731,village,0,0,0,0
s6820746526,Mishilimi,,25.887025,94.262953,town,0,0,0,0
s6820746586,Aghunato,,26.012477,94.635029,village,0,0,0,0
s6820746592,Satoi,,25.832632,94.571857,village,0,0,0,0
s6820757827,Ghathashi,,25.853044,94.330287,village,0,0,0,0
s6820875485,Asuto,,26.11797,94.643762,village,0,0,0,0
s6820875685,Suruhuto,,26.147945,94.590955,village,0,0,0,0
s6821014212,Kubolong,,26.413347,94.534349,village,0,0,0,0
